,Default Radar Template,Name,Team,Competition,Nationality,Date of Birth,Age,Player Id,Weight,Height,Country Id,Country,Team Id,Competition Id,Primary Position,Secondary Position,Most Recent Match,Player SBData Id,90s Played,Appearances,Minutes Played,Starting Appearances,Assists,Key Passes,Open Play Assists,Open Play Key Passes,Open Play xG Assisted,Set Piece Assists,Set Piece Key Passes,Set-Piece xG Assisted,xG Assisted,Dispossessed,Dribble%,Dribbles,Failed Dribbles,Fouls Won,Penalty wins,Successful Dribbles,Turnovers,Over/Underperformance,Scoring Contribution,Shots & Key Passes,xG & xG Assisted,Goal Conversion%,Goals & Penalty Goals,Non-Penalty Goals,Penalty Conversion%,Post Shot xG,Shooting%,Shots,Shot Touch%,xG,xG/Shot,Red Cards,Second Yellow Cards,Yellow Cards,Aggressive Actions,Average Defensive Action Distance,Ball Recoveries,Blocks/Shot,Clearances,Defensive Action Regains,Defensive Actions,Interceptions,Opposition Half Ball Recoveries,PAdj Clearances,PAdj Interceptions,Aerial Win%,Aerial Wins,Dribbled Past,Dribbles Successfully Defended%,Errors,Fouls,PAdj Tackles,PAdj Tackles & Interceptions,Tack/Dribbled Past%,Tackles,Tackles & Interceptions,Average Pressure Distance,Counterpressure Regains,Counterpressures,Counterpressures in Opposing Half,Counterpressures in Opposing Half%,PAdj Pressures,Pressure Regains,Pressures,Pressures in Opposing Half,Pressures in Opposing Half%,Crossing%,Deep Completions,Open Play Final Third Passes,OP Passes Into Box,Passes Inside Box,Passes Into Box,Passes + Touches In Box,Set Piece Passes Into Box,Successful Box Cross%,Successful Crosses,Throughballs,Touches In Box,Carries,Carry%,Carry Length,Deep Progressions,xGBuildup,xGChain,Final Third Pass Backward%,Final Third Pass Forward%,Final Third Pass Sideways%,Pass Backward%,Pass Forward%,Pass Sideways%,Average Pass Distance,Being Pressured Change in Pass%,Left to Right Footedness%,Long Ball%,Long Balls,Open Play Passes,Passes Being Pressured%,Passing%,Pressured Long Balls,Pressured Pass%,Unpressured Long Balls,Being Pressured Change in Pass Length,Pass Length,Pass Length Ratio,Pressured Pass Length,Pressured Pass Length Ratio,Successful Pass Length,Successful Pressured Pass Length,Claims - CCAA%,Goalkeeper Aggressive Distance,Pass into Danger%,Pass into Pressure%,Positive Outcome,Positive Outcome%,All Shots Faced,Expected Save%,Goals Conceded,Goals Saved Above Average,Penalties Conceded,Penalties Faced,Positioning Error,PSxG Faced,Save%,Shots Faced,Shots Faced On Target%,Shot Stopping%,xG Faced,Defensive Action OBV,Dribble & Carry OBV,Goalkeeper OBV,OBV,Pass OBV,Shot OBV
10,Full Back,Abner,Real Betis,La Liga,Brazil,27/05/2000,24,12464345,68.0,181.0,9,Brazil,800,1011,Left Back,Centre Attacking Midfielder,30:00.0,30072,17.672037,23,1590.4833,15,0.056586575,0.4526926,0.056586575,0.4526926,0.04868338,0.0,0.0,0.0,0.04868338,0.79221207,0.71428573,0.39610603,0.11317315,0.11317315,0.0,0.28293288,1.0185583,-0.002919496,0.056586575,0.6790389,0.05950607,0.0,0.0,0.0,,0.0,0.0,0.2263463,0.002253944,0.010822691,0.047814749,0.0,0.0,0.16975972,7.3562546,29.974941,7.4694276,0.0234741784037558,2.5463958,4.13082,13.693951,1.7541838,2.4332228,2.3541079,1.5062325,0.5769230769230769,0.84879863,0.84879863,0.61290324,0.0,1.1883181,1.6992401,3.2054727,0.6875,1.8673569,3.6215408,36.98294,0.11317315,1.6410106,1.0751449,0.6551724,9.221064,2.3766363,10.638276,3.1122618,0.2925532,0.238095238095238,0.2263463,7.865534,0.50927913,0.16975972,0.6224523,2.2068763,0.11317315,0.3636363636363636,0.28293288,0.056586575,1.6975973,31.235788,0.95108694,3.4594858,3.2254348,0.37332666,0.40025428,0.1798561151079136,0.1942446043165467,0.6258992805755396,0.092936803,0.4002478314745972,0.506815366,50.050674,-0.08373471,0.9243027888446216,0.5,1.98053,36.328583,0.1425030978934324,0.7967781908302355,3.2254348,0.7130434782608696,3.2820213,-0.60183024,18.312277338909546,0.9256789,17.710447311401367,0.97949916,16.951288819498444,17.347368240356445,0.0,0.0,0.24783148,0.20198265,3.5140264,0.2714161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.032472078,0.0625064,,0.22779821,0.14063394,-0.00781428
11,Full Back,Achraf Hakimi,Paris Saint-Germain,Ligue 1,Morocco,04/11/1998,25,972609,73.0,181.0,119,Morocco,65,1007,Right Back,Right Wing Back,00:00.0,5245,23.50259,25,2115.2332,20,0.170194,1.7019401,0.170194,1.6593915,0.20942333,0.0,0.0425485,0.001618008,0.21104135,1.8295856,0.46666667,2.55291,1.361552,1.1913581,0.0,1.1913581,2.723104,-0.025665298,0.340388,3.5315254,0.3660533,0.093023256,0.170194,0.170194,,0.10066714,0.3023255813953488,1.8295856,0.007986781,0.15501194,0.084725169,0.0,0.0,0.1276455,8.892636,46.841133,9.275573,0.0149253731343283,1.021164,4.0421076,17.444885,0.9786155,4.2123017,1.4649657,1.4688326,0.3181818181818182,0.29783952,1.021164,0.46341464,0.085097,1.021164,2.4918911,3.9607234,0.6190476190476191,1.6593915,2.6380072,50.676647,0.42548501,4.084656,3.233686,0.7916667,22.632624,2.723104,14.806879,7.9140215,0.5344828,0.3508771929824561,0.59567904,27.401236,1.7444885,0.3829365,1.9146825,4.9781747,0.170194,0.3333333333333333,0.85097003,0.085097,3.233686,70.800705,0.93990386,4.4482718,8.509701,0.8358182,0.9794201,0.1288819875776397,0.186335403726708,0.6847826086956522,0.1118421052631579,0.1867408906882591,0.701417004,55.630432,-0.06475843,0.1398963730569948,0.61,2.5954585,75.48104,0.1219635627530364,0.8780364372469636,1.616843,0.8132780082987552,3.659171,-0.36537752,16.31562045325152,0.9708478,15.95024299621582,0.9718524,15.839984465057636,15.501282691955566,0.0,0.0,0.14119433,0.1082996,9.428748,0.48671213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.010224688,0.18139444,,0.28707728,0.14499982,-0.049541652
12,Attacking Midfielder / Winger,Adam Lallana,Brighton & Hove Albion,Premier League,England,10/05/1988,36,18350,73.0,172.0,618,England,199,1002,Centre Attacking Midfielder,Left Centre Forward,00:00.0,4090,10.926111,25,983.35,13,0.18304776,1.5559058,0.18304776,1.5559058,0.16863292,0.0,0.0,0.0,0.16863292,1.2813343,0.33333334,0.82371485,0.54914325,1.372858,0.0,0.27457163,2.0135252,-0.0490082,0.18304776,2.5626686,0.23205595,0.0,0.0,0.0,,0.042760566,0.1818181818181818,1.0067626,0.010204082,0.063423045,0.062997021,0.0,0.0,0.18304776,9.70153,58.680668,5.216861,0.0078125,0.09152388,4.2100983,19.12849,0.3660955,3.1118116,0.13949303,0.3890808,0.3333333333333333,0.3660955,0.3660955,0.25,0.0,0.82371485,1.2224734,1.6115544,0.6923076923076923,0.82371485,1.1898104,60.834793,0.54914325,3.4779072,2.6541924,0.7631579,23.22711,3.7524788,17.48106,11.532009,0.65968585,0.5,2.0135252,16.565823,1.2813343,1.372858,1.2813343,7.5049577,0.0,0.071428571,0.27457163,0.27457163,6.2236233,36.701073,0.92269325,3.4460566,2.745716,0.41606098,0.5204795,0.143646409,0.1823204419889502,0.6740331491712708,0.1988071570576541,0.1172962226640159,0.68389662,57.358566,-0.005358326,0.3036529680365297,0.8571428571428571,0.54914325,44.572124,0.2087475149105367,0.9005964214711729,0.09152388,0.8952380952380953,0.64066714,-0.66107947,12.00465274757704,0.99963856,11.343573570251465,1.0298675,12.000313664114238,11.682377815246582,0.0,0.0,0.09542744,0.08151093,5.7202425,0.38699695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.009360626,0.02705533,,-0.05635565,-0.03450871,-0.058262896
13,Full Back,Adam Marušić,Lazio,Serie A,Montenegro,17/10/1992,31,303429,76.0,185.0,374,Montenegro,8,1012,Right Back,Left Back,45:00.0,7784,37.134262,37,3342.0837,37,0.0,0.26929307,0.0,0.26929307,0.016881611,0.0,0.0,0.0,0.016881611,0.21543446,0.41379312,0.7809499,0.4577982,0.2962224,0.0,0.32315168,1.050243,-0.003636549,0.026929308,0.4847275,0.03056586,0.125,0.026929308,0.026929308,,0.025436644,0.375,0.21543446,0.001270245,0.013684248,0.063519306,0.026929308,0.0,0.08078792,5.8705893,36.70023,7.2439833,0.0153508771929824,1.8850515,3.1776583,10.583218,1.1848896,2.5582843,2.0160306,1.2267491,0.5205479452054794,1.0233138,0.5924448,0.5652174,0.08078792,0.6732327,1.8184948,3.0452442,0.717948718,1.5080411,2.6929307,43.54371,0.2962224,1.5080411,0.8348085,0.5535714,9.208108,1.9119809,8.428873,3.3930926,0.4025559,0.2727272727272727,0.13464653,8.105721,0.6732327,0.08078792,0.7270913,1.4272532,0.053858615,0.3333333333333333,0.24236375,0.0,0.7540206,36.058342,0.9678865,3.3573325,3.420022,0.35120973,0.36356756,0.1694352159468438,0.265780731,0.5647840531561462,0.1199360341151385,0.2857142857142857,0.5943496801705757,47.27737,-0.14028074,0.1903276131045241,0.5,1.9119809,42.440586,0.1023454157782516,0.8486140724946695,2.2889912,0.7083333333333334,3.420022,-1.0515472,18.176589152452024,0.9316747,17.125041961669922,0.9999224,16.934668459484925,17.12371253967285,0.0,0.0,0.17270789,0.13859275,4.155192,0.31406468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.005778201,0.03628138,,0.15411097,0.100093976,0.01195741
14,Centre Back,Adam Masina,Torino,Serie A,Morocco,02/01/1994,30,13625,78.0,191.0,119,Morocco,70,1012,Left Centre Back,Left Centre Midfielder,00:00.0,7169,12.480371,16,1123.2334,10,0.0,0.16025165,0.0,0.16025165,0.011387212,0.0,0.0,0.0,0.011387212,0.3205033,0.5,0.16025165,0.08012582,0.48075494,0.0,0.08012582,0.3205033,-0.033445727,0.0,0.5608808,0.03344573,0.0,0.0,0.0,,0.005091179,0.2,0.4006291,0.0,0.022058515,0.0550596892833709,0.0,0.0,0.0,5.929311,30.875746,10.015728,0.044776119,3.0447812,4.2466683,13.381012,0.9615099,3.2050328,3.427366,0.98460263,0.6666666666666666,2.0832715,0.8012582,0.23076923,0.0,1.6826422,1.3074433,2.2920458,0.6,1.2018872,2.1633973,35.488827,0.3205033,1.8428938,0.881384,0.47826087,10.767979,2.9646554,10.576609,2.4839005,0.23484848,0.25,0.08012582,4.0062914,0.3205033,0.08012582,0.3205033,1.4422649,0.0,0.0,0.08012582,0.08012582,1.1217616,40.143036,0.98602796,3.8400323,2.8845298,0.26413995,0.28867358,0.06,0.58,0.36,0.047256098,0.2957317073170731,0.6570121951219512,33.773033,-0.15800637,0.9015151515151516,0.671875,3.4454105,49.517757,0.1051829268292682,0.8536585365853658,3.525536,0.6956521739130435,4.6472974,-0.33790636,20.86045576886433,0.9611336,20.52254867553711,1.0258963,20.049684361049103,21.05400657653809,0.0,0.0,0.111280486,0.08231708,2.3637118,0.18922387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,-0.03843121,0.039141614,,0.05646165,0.072322555,-0.01657132
15,Centre Back,Adam Obert,Cagliari,Serie A,Slovakia,23/08/2002,21,14112336,80.0,186.0,128,Slovakia,19,1012,Left Centre Back,Left Back,45:00.0,85063,11.591666,17,1043.25,10,0.0,0.43134436,0.0,0.3450755,0.040916536,0.0,0.08626887,0.003347608,0.044264145,0.25880662,0.6666667,0.25880662,0.08626887,0.3450755,0.0,0.17253774,0.6038821,-0.056847073,0.0,0.690151,0.056847073,0.0,0.0,0.0,,0.03109837,1.0,0.25880662,0.002415459,0.012582926,0.0486190269390741,0.0,0.0,0.08626887,10.956146,33.0152,8.971962,0.0476190476190476,3.364486,5.521208,19.06542,3.1919482,2.3292594,1.8704412,2.0370545,0.4736842105263157,1.5528398,0.690151,0.5882353,0.0,1.4665709,1.1723061,3.209361,0.7647058823529411,2.2429905,5.434939,37.601437,0.690151,2.674335,1.8979151,0.7096774,9.074545,3.5370235,15.442128,4.399712,0.2849162,0.4285714285714285,0.0,5.0898633,0.690151,0.0,0.8626887,0.94895756,0.17253774,0.3,0.25880662,0.08626887,0.25880662,28.296188,0.9756098,5.111698,4.140906,0.2623052,0.29879558,0.050847458,0.3559322033898305,0.5932203389830508,0.0422832980972515,0.2875264270613107,0.6701902748414377,42.362823,-0.261716,0.9090909090909092,0.5757575757575758,4.9173255,37.26815,0.1014799154334038,0.8033826638477801,4.2271748,0.5416666666666666,7.6779294,-3.780965,24.57684700383192,0.9261212,20.795881271362305,1.0031024,22.761137952302636,20.86039924621582,0.0,0.0,0.13107823,0.088794924,3.295471,0.26254296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.070286095,0.038683593,,0.20501912,0.09518411,0.00086530036
16,Full Back,Adam Smith,AFC Bournemouth,Premier League,England,29/04/1991,33,4769,78.0,180.0,618,England,425,1002,Right Back,Left Back,00:00.0,6409,26.80889,28,2412.8,25,0.07460212,0.6714191,0.07460212,0.634118,0.04678287,0.0,0.03730106,0.001544437,0.04832731,0.44761273,0.44444445,0.33570954,0.1865053,0.89522547,0.0,0.14920424,0.59681696,0.024575368,0.07460212,0.7460212,0.05002675,0.0,0.0,0.0,,0.0,0.0,0.07460212,0.001268231,0.001699445,0.022780115,0.0,0.0,0.22380637,7.8332224,37.08294,7.870524,0.035031847,2.499171,3.8420093,16.59897,1.230935,2.499171,2.003097,0.8187447,0.423728814,0.9325265,0.7460212,0.45454547,0.0,1.3055371,1.1728121,1.9915563,0.6721311475409836,1.5293435,2.7602785,42.675957,0.3730106,3.730106,2.3872678,0.64,10.571021,2.3499668,13.764091,5.110245,0.37127373,0.5428571428571428,0.14920424,7.4975133,1.0071287,0.07460212,1.0817308,1.4920424,0.07460212,0.5517241379310345,0.70872015,0.0,0.4849138,22.641745,0.9571664,3.7650325,3.17059,0.31565264,0.349079,0.1641791044776119,0.2985074626865671,0.5373134328358209,0.1268731268731268,0.3856143856143856,0.4875124875124875,51.60846,-0.1963259,0.1040564373897707,0.3629032258064516,1.6785477,28.79642,0.08991009,0.7852147852147852,3.17059,0.5888888888888889,3.9539123,0.5151167,20.652271556568436,0.8746422,21.167388916015625,0.83823735,18.063348590569337,17.743295669555664,0.0,0.0,0.17482518,0.12587413,4.2635107,0.26078025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,-0.010346726,0.031719454,,0.14756326,0.12841532,-0.002224838
17,Centre Back,Adam Webster,Brighton & Hove Albion,Premier League,England,04/01/1995,29,971439,75.0,191.0,618,England,199,1002,Right Centre Back,Left Centre Back,00:00.0,9601,14.375926,15,1293.8334,13,0.0,0.20868221,0.0,0.20868221,0.009508111,0.0,0.0,0.0,0.009508111,0.41736442,,0.0,0.0,0.13912147,0.0,0.0,0.13912147,-0.05218457,0.0,0.7651681,0.05218457,0.0,0.0,0.0,,0.0,0.0,0.5564859,0.0,0.04267646,0.076689206,0.0,0.0,0.13912147,5.912662,31.05344,9.9471855,0.086092715,3.8258402,3.408476,10.155868,1.8085792,2.921551,5.4879537,2.7867758,0.7931034482758621,3.1997938,0.7651681,0.3125,0.06956074,1.1129718,1.4092281,4.1960044,0.56,0.97385025,2.7824295,37.66066,0.20868221,0.97385025,0.5564859,0.5714286,12.064345,1.7390184,8.069045,2.8519902,0.35344827,,0.13912147,9.390699,0.13912147,0.13912147,0.13912147,1.5998969,0.0,0.0,0.0,0.0,1.4607755,58.987507,0.990566,4.5234838,5.7039804,0.61734396,0.64504856,0.007407407,0.237037037037037,0.7555555555555555,0.029135338,0.2152255639097744,0.7556390977443609,41.020943,-0.12593985,0.1993569131832797,0.6944444444444444,3.4780369,71.78668,0.1607142857142857,0.9154135338345863,4.8692513,0.7894736842105263,3.9649618,0.27819955,20.079850505169173,0.97196263,20.358049392700195,0.9506208,19.516864251796715,19.352785110473636,0.0,0.0,0.120300755,0.096804515,5.1753182,0.3133951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.061163,0.04871051,,0.117208116,0.051802944,-0.04446832
18,Midfielder,Adam Wharton,Crystal Palace,Premier League,England,06/02/2004,20,14111606,77.0,182.0,618,England,112,1002,Right Defensive Midfielder,Centre Defensive Midfielder,00:00.0,77723,15.61852,16,1405.6667,15,0.19207968,1.3445576,0.19207968,1.0244249,0.11130703,0.0,0.32013276,0.019882418,0.13118944,0.7042921,0.25,0.25610623,0.19207968,1.4726107,0.0,0.06402656,0.4481859,0.036523107,0.19207968,1.9848232,0.15555656,0.0,0.0,0.0,,0.001327255,0.1,0.6402655,0.005628518,0.024367113,0.038057822,0.0,0.0,0.12805311,17.159117,42.5168,8.771638,0.0242424242424242,1.5366374,5.5703106,29.452215,1.4726107,5.442257,0.91939133,0.9704072,0.4761904761904761,0.6402655,1.4085842,0.5,0.06402656,1.4085842,1.9616141,2.9320216,0.6811594202898551,3.009248,4.4818587,44.177044,0.4481859,4.4178324,2.4970357,0.5652174,16.093203,3.9696465,25.034384,9.411903,0.37595907,0.4166666666666667,0.0,9.219824,1.0884515,0.0,1.4085842,1.4726107,0.32013276,0.2272727272727272,0.32013276,0.25610623,0.38415936,29.068056,0.9603524,3.4299455,4.737965,0.44332767,0.51976097,0.048611111,0.2708333333333333,0.6805555555555556,0.096283784,0.1942567567567567,0.7094594594594594,53.641323,-0.017289348,0.7639484978540773,0.5507246376811594,2.4330091,35.406685,0.2297297297297297,0.8040540540540541,2.176903,0.7867647058823529,3.777567,-3.3924088,19.90173999683277,0.95134526,16.50933074951172,1.0260298,18.93342551864496,16.93906593322754,0.0,0.0,0.16047297,0.10304054,4.9620585,0.38008833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.035078455,0.071707174,,0.20025831,0.12042233,-0.026949612
19,Striker,Ademola Lookman,Atalanta,Serie A,Nigeria,20/10/1997,26,630927,71.0,174.0,131,Nigeria,72,1012,Left Centre Forward,Left Attacking Midfielder,00:00.0,3447,22.483519,31,2023.5167,22,0.31133917,2.2683282,0.26686212,1.7346039,0.2388108,0.044477023,0.53372425,0.039934717,0.27874547,2.7575755,0.47692308,2.8910065,1.5122187,1.912512,0.044477023,1.3787878,4.4477024,0.12351443,0.8005864,5.2038116,0.67707205,0.1666666666666666,0.48924723,0.48924723,,0.44768628,0.3636363636363636,2.9354837,0.037122969837587,0.3983265,0.1356936512571392,0.0,0.0,0.1779081,9.607037,62.50813,4.9369497,0.0,0.044477023,2.4907134,20.993155,0.4002932,3.1578686,0.051669646,0.43137175,0.3043478260869565,0.62267834,0.6671554,0.36363637,0.044477023,1.3787878,1.2954876,1.7268597,0.6341463414634146,1.1564026,1.5566958,62.69198,0.26686212,3.958455,3.3802538,0.85393256,19.82932,2.001466,18.546919,13.521015,0.7290168,0.2702702702702703,1.2898337,14.366079,1.7346039,0.8005864,2.4907134,9.429129,0.75610936,0.071428571,0.44477022,0.1779081,7.694525,40.20723,0.8329646,5.471467,4.136363,0.6085916,0.8841875,0.2074303405572755,0.1145510835913312,0.6780185758513931,0.1848341232227488,0.1018957345971564,0.7132701421800948,65.178154,0.013442154,0.2,0.390625,1.1119256,34.024925,0.2334123222748815,0.7784360189573459,0.22238511,0.7918781725888325,2.6686215,-3.6974273,16.543605135515403,0.9491813,12.84617805480957,1.0443565,15.702881230974125,13.41598892211914,0.0,0.0,0.17890996,0.12559241,7.107428,0.4606515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.021829013,0.14024054,,0.32891804,0.09750141,0.069347024
20,Full Back,Adrià Pedrosa,Sevilla,La Liga,Spain,13/05/1998,26,6174305,69.0,176.0,26,Spain,843,1011,Left Back,Left Wing Back,00:00.0,22287,22.036852,31,1983.3167,15,0.13613561,1.0890849,0.13613561,0.86219215,0.066066295,0.0,0.22689267,0.020605695,0.08667198,1.1344633,0.375,1.4521132,0.90757066,1.6336272,0.0,0.54454243,2.4958193,0.0654404,0.18151414,1.8151413,0.11607373,0.0625,0.045378536,0.045378536,,0.020755116,0.25,0.7260566,0.009451796,0.029401746,0.0404951199889183,0.0,0.0,0.045378536,6.216859,35.47868,7.033673,0.0246913580246913,2.314305,4.084068,13.069017,1.2252204,3.2672544,2.389841,1.1485956,0.3414634146341463,0.6352995,0.6352995,0.58064514,0.0,0.27227122,1.9931325,3.1417282,0.75,1.9058985,3.131119,41.532017,0.13613561,1.8151413,1.5882486,0.875,11.373313,2.6773334,10.890848,3.9025538,0.35833332,0.2631578947368421,0.18151414,9.121085,0.7714351,0.18151414,1.0890849,1.8151413,0.31764975,0.5,0.90757066,0.09075707,1.0437063,31.538082,0.89784175,4.7454996,3.811797,0.36395228,0.4105717,0.2189054726368159,0.1890547263681592,0.5920398009950248,0.1654054054054054,0.2345945945945945,0.6,55.85402,-0.2028797,0.8637200736648251,0.4414414414414414,2.2235482,34.079277,0.1221621621621621,0.7427027027027027,3.2672544,0.5398230088495575,4.084068,1.0069818,19.73349239864865,0.88997674,20.74047470092773,0.94268036,17.56234932223435,19.551637649536133,0.0,0.0,0.16324325,0.08756757,5.0733204,0.34752882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.022102926,0.06935784,,0.17612141,0.11001632,-0.025355702
21,Midfielder,Adrian Beck,FC Heidenheim,1. Bundesliga,Germany,09/06/1997,26,12723043,75.0,186.0,129,Germany,15826,1009,Left Centre Midfielder,Centre Attacking Midfielder,30:00.0,31744,11.938704,23,1074.4833,11,0.0,0.83761185,0.0,0.83761185,0.0512198,0.0,0.0,0.0,0.0512198,1.9265074,0.64285713,2.3453133,0.83761185,1.0051342,0.0,1.5077015,2.596597,-0.06921171,0.08376119,1.9265074,0.1529729,0.076923077,0.08376119,0.08376119,,0.08769337,0.3076923076923077,1.0888954,0.009043928,0.10175311,0.093446163,0.0,0.0,0.08376119,16.919762,48.58083,11.559044,0.0,1.2564179,3.9367762,30.15403,0.67008954,5.779522,0.7561491,0.37396708,0.4545454545454545,2.0940297,1.2564179,0.5,0.0,1.2564179,1.6409787,2.0149457,0.6341463414634146,2.1777909,2.8478806,50.331135,0.25128356,4.9419103,4.020537,0.8135593,18.050829,3.1829252,26.71982,13.98812,0.523511,0.4285714285714285,0.33504477,8.543642,0.41880593,0.33504477,0.41880593,3.4342089,0.0,0.2,0.25128356,0.08376119,3.015403,33.08567,0.8835443,5.617038,2.4290745,0.37771556,0.46991342,0.1666666666666666,0.1470588235294117,0.6862745098039216,0.1853546910755149,0.205949656750572,0.6086956521739131,53.94459,-0.075668894,0.1122112211221122,0.7352941176470589,2.0940297,35.09594,0.2379862700228833,0.7391304347826086,1.7589849,0.6634615384615384,2.3453133,-2.2264688,17.44495941790618,1.0449116,15.218490600585938,1.0266986,18.228440039667184,15.62480354309082,0.0,0.0,0.15789473,0.080091536,2.95677,0.23627844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.052962884,0.07333852,,0.057450958,-0.020257227,-0.048593234
22,Attacking Midfielder / Winger,Adri Embarba,Almería,La Liga,Spain,07/05/1992,32,18468,66.0,173.0,26,Spain,624,1011,Left Wing,Right Wing,30:00.0,11539,30.146484,36,2713.1836,29,0.06634273,1.7249109,0.06634273,1.1609977,0.10298429,0.0,0.5639132,0.039778363,0.14276268,1.7580823,0.39823008,3.748364,2.255653,1.7912536,0.0,1.4927113,5.1083903,-0.12086564,0.13268545,3.8147068,0.2535511,0.0317460317460317,0.09951409,0.06634273,1.0,0.120545946,0.3809523809523809,2.0897958,0.0258027522935779,0.110788435,0.0530139983646453,0.0,0.0,0.16585681,10.581665,50.666996,5.572789,0.004716981,0.49757048,3.6820216,21.959442,0.76294136,2.6205378,0.34336543,0.6418578,0.328125,0.69659865,0.99514097,0.48214287,0.0,1.7249109,1.7701246,2.411983,0.696969697,2.288824,3.0517654,52.684658,0.2653709,3.8147068,3.2507937,0.8521739,14.202096,2.7200518,18.01205,9.918238,0.5506446,0.3095238095238095,0.23219955,7.2313576,0.82928413,0.16585681,1.8907678,2.91908,1.0614836,0.3684210526315789,0.8624554,0.09951409,2.0897958,29.8874,0.791343,6.3912506,3.1181083,0.40110588,0.57182795,0.1788990825688073,0.1605504587155963,0.6605504587155964,0.1427003293084522,0.1492864983534577,0.708013172,60.760128,0.03443394,0.1354166666666666,0.4214285714285714,1.9571105,25.177065,0.1931942919868276,0.6871569703622393,0.8624554,0.7215909090909091,4.279106,-4.2239537,19.948206812568607,0.882774,15.724252700805664,0.94206184,17.609758760982427,14.813218116760254,0.0,0.0,0.18551043,0.08122942,5.748598,0.41708785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.00861411,0.07104308,,0.13901787,0.040068064,0.019292578
23,Midfielder,Adrien Rabiot,Juventus,Serie A,France,03/04/1995,29,18764,72.0,188.0,30,France,7,1012,Left Centre Midfielder,Left Defensive Midfielder,45:00.0,3026,32.069263,31,2886.2336,30,0.093547516,0.8107452,0.093547516,0.8107452,0.124602064,0.0,0.0,0.0,0.124602064,1.1849352,0.6666667,1.1225703,0.37419006,1.4032128,0.0,0.7483801,1.6838553,0.026646484,0.24946004,2.0268629,0.22281358,0.1282051282051282,0.15591253,0.15591253,,0.13770331,0.4102564102564102,1.2161177,0.0117801047120418,0.09821151,0.080758223,0.0,0.0,0.24946004,10.040767,42.353382,7.6708965,0.0198863636363636,1.3096652,4.0537257,18.927782,0.9042927,3.866631,1.2545222,0.83358556,0.5867768595041323,2.213958,0.46773762,0.5625,0.0,1.5591253,1.7749237,2.6085095,0.810126582,1.9956803,2.8999732,45.72377,0.18709503,2.650513,1.7774029,0.67058825,13.521984,3.1806157,15.435341,6.236501,0.4040404,0.3720930232558139,0.5924676,11.225702,0.8107452,0.4365551,0.8107452,4.1472735,0.0,0.3846153846153846,0.49892008,0.031182505,3.3365283,32.6169,0.9225621,6.224834,5.0203834,0.47262308,0.5377744,0.1222222222222222,0.2638888888888889,0.6138888888888889,0.1206322795341098,0.192179700499168,0.6871880199667221,55.127403,-0.08875673,0.7871878393051032,0.676056338,1.4967602,36.358803,0.1905158069883527,0.8311148086522463,1.6214904,0.742358079,1.902133,-2.59148,16.96550020798669,0.97391176,14.37402057647705,0.9869822,16.52289985297798,14.18690299987793,0.0,0.0,0.13061564,0.09151414,4.9517827,0.33035162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.01890257,0.050333776,,0.18094532,0.070577994,0.041131012
